625	0.060101	0.047889
626	0.059849	0.047574
627	0.059664	0.047328
628	0.059492	0.04713
629	0.059347	0.046943
630	0.059175	0.046744
631	0.058992	0.0465
632	0.058749	0.046194
633	0.05844	0.04576
634	0.058039	0.045215
635	0.057551	0.044508
636	0.056967	0.043652
637	0.056264	0.042608
638	0.05549	0.041447
639	0.054625	0.040135
640	0.053719	0.038744
641	0.052766	0.037265
642	0.051798	0.035741
643	0.050835	0.034179
644	0.049885	0.032643
645	0.048959	0.031126
646	0.048091	0.029684
647	0.047306	0.028336
648	0.046578	0.027094
649	0.045964	0.026011
650	0.045408	0.025044
651	0.044944	0.024206
652	0.044509	0.023439
653	0.04411	0.022704
654	0.043697	0.02196
655	0.043268	0.021152
656	0.0428	0.020287
657	0.042287	0.019293
658	0.041734	0.018233
659	0.041148	0.017054
660	0.040542	0.015839
661	0.039924	0.014535
662	0.039336	0.013261
663	0.038766	0.012016
664	0.038258	0.010842
665	0.037797	0.0097408
666	0.03738	0.0087386
667	0.037053	0.0079005
668	0.036761	0.0071629
669	0.036541	0.0065612
670	0.036342	0.0060385
671	0.036202	0.0056373
672	0.036077	0.0053062
673	0.035993	0.0050556
674	0.035913	0.0048502
675	0.035872	0.004723
676	0.035829	0.0046288
677	0.03582	0.0046402
678	0.035837	0.0046945
679	0.035899	0.0049235
680	0.035994	0.0052488
681	0.036207	0.0059108
682	0.036507	0.0067554
683	0.036986	0.0080674
684	0.037645	0.0097252
685	0.038619	0.012051
686	0.039901	0.014902
687	0.041627	0.018478
688	0.043863	0.022773
689	0.046735	0.027975
690	0.050292	0.034029
691	0.054603	0.04096
692	0.059742	0.048771
693	0.06575	0.057505
694	0.072599	0.067014
695	0.080141	0.077124
696	0.088435	0.087878
697	0.09732	0.099066
698	0.10678	0.11064
699	0.11654	0.12236
700	0.12662	0.13423
701	0.13681	0.14604
702	0.14705	0.15774
703	0.15719	0.16919
704	0.16722	0.1804
705	0.17704	0.19128
706	0.18668	0.20188
707	0.1961	0.21216
708	0.20532	0.22222
709	0.21437	0.232
710	0.22326	0.24156
711	0.23194	0.25091
712	0.24049	0.26002
713	0.24887	0.269
714	0.25715	0.27777
715	0.26523	0.28638
716	0.27318	0.29484
717	0.28099	0.30305
718	0.28859	0.31111
719	0.29605	0.31894
720	0.30331	0.3266
721	0.31036	0.33405
722	0.31723	0.34129
723	0.32389	0.34831
724	0.33032	0.35508
725	0.33652	0.36162
726	0.3425	0.36791
727	0.3482	0.37391
728	0.3537	0.37964
729	0.35893	0.38516
730	0.36391	0.3904
731	0.36861	0.39536
732	0.3731	0.40011
733	0.37738	0.40458
734	0.38136	0.4088
735	0.38507	0.41273
736	0.38857	0.41646
737	0.39182	0.41993
738	0.39488	0.42313
739	0.39772	0.42618
740	0.40033	0.42898
741	0.4027	0.43155
742	0.40494	0.43391
743	0.40695	0.43611
744	0.40882	0.43809
745	0.41049	0.43994
746	0.41203	0.44159
747	0.4134	0.44306
748	0.4146	0.44442
749	0.4157	0.44563
750	0.41666	0.44667
751	0.41759	0.44777
752	0.41855	0.44882
753	0.41947	0.44991
754	0.42042	0.45095
755	0.42133	0.45202
756	0.42227	0.45305
757	0.42318	0.45406
758	0.42406	0.4551
759	0.42495	0.45607
760	0.42582	0.45704
761	0.42667	0.45798
762	0.42749	0.45889
763	0.4283	0.45978
764	0.42907	0.46065
765	0.42981	0.46148
766	0.43052	0.46228
767	0.4312	0.46304
768	0.43187	0.46373
769	0.43247	0.46441
770	0.43303	0.46506
771	0.43357	0.46561
772	0.43404	0.46616
773	0.43448	0.46662
774	0.43485	0.46706
775	0.43519	0.46741
776	0.43548	0.46771
777	0.4357	0.46794
778	0.43584	0.46815
779	0.43594	0.46825
780	0.43598	0.46829
781	0.43598	0.4683
782	0.43599	0.4683
783	0.43599	0.4683
784	0.43599	0.4683
785	0.436	0.46831
786	0.43601	0.46832
787	0.43605	0.46829
788	0.43605	0.46829
789	0.43608	0.46825
790	0.43609	0.46826
791	0.4361	0.46826
792	0.4361	0.46827
793	0.43614	0.46824
794	0.43614	0.46824
795	0.43615	0.46825
796	0.43615	0.46825
797	0.43619	0.46822
798	0.43619	0.46822
799	0.43623	0.46818
800	0.43624	0.46819
801	0.43624	0.46819
802	0.43627	0.46815
803	0.43627	0.46816
804	0.43631	0.46812
805	0.43631	0.46812
806	0.43631	0.46812
807	0.43631	0.46812
808	0.43632	0.46813
809	0.43631	0.46812
810	0.43631	0.46812
811	0.43631	0.46812
812	0.43631	0.46812
813	0.43631	0.46812
814	0.4363	0.46811
815	0.4363	0.46811
816	0.4363	0.46811
817	0.43629	0.4681
818	0.43628	0.46809
819	0.43628	0.46809
820	0.43628	0.46809
821	0.43626	0.46807
822	0.43624	0.46805
823	0.43624	0.46805
824	0.43623	0.46804
825	0.4362	0.46801
826	0.43616	0.46797
827	0.43614	0.46795
828	0.43615	0.46789
829	0.4361	0.46784
830	0.43607	0.46781
831	0.43605	0.46778
832	0.43601	0.46774
833	0.43597	0.4677
834	0.43595	0.46769
835	0.43594	0.46768
836	0.43592	0.46765
837	0.43591	0.46764
838	0.4359	0.46764
839	0.43589	0.46762
840	0.43588	0.46761
841	0.43587	0.4676
842	0.43587	0.4676
843	0.43586	0.46759
844	0.43585	0.46758
845	0.43585	0.46758
846	0.43584	0.46757
847	0.43583	0.46756
848	0.4358	0.4676
849	0.43578	0.46758
850	0.43578	0.46758
851	0.43578	0.46758
852	0.43577	0.46757
853	0.43577	0.46757
854	0.43576	0.46756
855	0.43576	0.46756
856	0.43574	0.46754
857	0.43574	0.46754
858	0.43571	0.46758
859	0.43569	0.46756
860	0.43569	0.46756
861	0.43568	0.46756
862	0.43567	0.46754
863	0.43564	0.46758
864	0.43563	0.46757
865	0.43562	0.46756
866	0.4356	0.46755
867	0.4356	0.46754
868	0.43559	0.46753
869	0.43559	0.46753
870	0.43558	0.46752
871	0.43556	0.4675
872	0.43555	0.46749
873	0.43551	0.46752
874	0.4355	0.46751
875	0.43548	0.46749
876	0.43547	0.46748
877	0.43543	0.46751
878	0.43542	0.4675
879	0.43537	0.46753
880	0.43535	0.4675
881	0.43534	0.46749
882	0.43532	0.46748
883	0.43527	0.4675
884	0.43526	0.46748
885	0.43525	0.46747
886	0.43524	0.46746
887	0.43523	0.46745
888	0.43517	0.46747
889	0.43516	0.46745
890	0.43515	0.46744
891	0.43512	0.46742
892	0.43508	0.46744
893	0.43507	0.46744
894	0.43504	0.46747
895	0.43502	0.46746
896	0.435	0.46743
897	0.43499	0.46742
898	0.43495	0.46745
899	0.43492	0.46743
900	0.43491	0.46742
901	0.4349	0.4674
902	0.43484	0.46742
903	0.43482	0.4674
904	0.43478	0.46743
905	0.43477	0.46742
906	0.43476	0.4674
907	0.43472	0.46737
908	0.43467	0.46739
909	0.43466	0.46737
910	0.43464	0.46736
911	0.43462	0.46733
912	0.43454	0.46733
913	0.43451	0.4673
914	0.43446	0.46732
915	0.43444	0.4673
916	0.4344	0.46726
917	0.43432	0.46718
918	0.43424	0.46717
919	0.43421	0.46713
920	0.43418	0.4671
921	0.43411	0.46703
922	0.43396	0.46695
923	0.43387	0.46686
924	0.43378	0.46684
925	0.43371	0.46676
926	0.43363	0.46668
927	0.43354	0.46666
928	0.43341	0.46654
929	0.43317	0.46637
930	0.43304	0.46623
931	0.43292	0.46618
932	0.4328	0.46605
933	0.43265	0.46597
934	0.43256	0.46588
935	0.43238	0.46577
936	0.43215	0.46553
937	0.43192	0.46537
938	0.43178	0.46523
939	0.43164	0.46515
940	0.43141	0.46493
941	0.43104	0.46455
942	0.43079	0.46436
943	0.43065	0.46421
944	0.43041	0.46404
945	0.43015	0.46378
946	0.4299	0.46352
947	0.42966	0.46335
948	0.42947	0.46316
949	0.42904	0.46278
950	0.42834	0.46207
951	0.42789	0.46161
952	0.42755	0.46134
953	0.42714	0.46091
954	0.42665	0.46048
955	0.42624	0.46006
956	0.42587	0.45968
957	0.4255	0.45937
958	0.42521	0.45907
959	0.42496	0.45889
960	0.42468	0.4586
961	0.42426	0.45825
962	0.42408	0.45807
963	0.424	0.45805
964	0.42392	0.45798
965	0.4238	0.45792
966	0.42369	0.45788
967	0.42364	0.45782
968	0.42357	0.45783
969	0.42354	0.45779
970	0.42347	0.4578
971	0.42341	0.45781
972	0.42337	0.45777
973	0.42331	0.45778
974	0.42325	0.45772
975	0.42321	0.45775
976	0.42319	0.4578
977	0.4232	0.45781
978	0.42319	0.45787
979	0.42323	0.45791
980	0.42325	0.45801
981	0.42326	0.45809
982	0.42328	0.45818
983	0.42333	0.45824
984	0.42337	0.45835
985	0.42341	0.45846
986	0.42346	0.45859
987	0.42355	0.45868
988	0.42361	0.45882
989	0.4237	0.45891
990	0.42377	0.45905
991	0.42386	0.45922
992	0.42395	0.45938
993	0.42404	0.45948
994	0.4241	0.45961
995	0.42419	0.45977
996	0.42429	0.45995
997	0.42438	0.46012
998	0.4245	0.46024
999	0.42459	0.4604
1000	0.42468	0.46057
1001	0.42479	0.46076
1002	0.4249	0.46094
1003	0.42502	0.46106
1004	0.4251	0.46122
1005	0.42521	0.4614
1006	0.42532	0.46159
1007	0.42544	0.46178
1008	0.42559	0.46194
1009	0.42571	0.46214
1010	0.42583	0.46234
1011	0.42595	0.46253
1012	0.42607	0.46273
1013	0.42617	0.46291
1014	0.42627	0.46309
1015	0.42638	0.46327
1016	0.42648	0.46345
1017	0.42658	0.46362
1018	0.42672	0.46376
1019	0.42685	0.46397
1020	0.42698	0.46418
1021	0.4271	0.46438
1022	0.42722	0.46457
1023	0.42734	0.46477
1024	0.42745	0.46496
1025	0.42755	0.46514
1026	0.42765	0.46532
1027	0.42776	0.4655
1028	0.42791	0.46566
1029	0.42804	0.46586
1030	0.42815	0.46604
1031	0.4282	0.46618
1032	0.42824	0.46629
1033	0.42829	0.46641
1034	0.42838	0.46658
1035	0.42849	0.46676
1036	0.42858	0.46693
1037	0.42865	0.46708
1038	0.42874	0.46724
1039	0.42882	0.4674
1040	0.42889	0.46755
1041	0.42895	0.46769
1042	0.42902	0.46784
1043	0.42908	0.46797
1044	0.42912	0.46809
1045	0.42915	0.46819
1046	0.42919	0.46831
1047	0.42926	0.46845
1048	0.42929	0.46864
1049	0.42933	0.46875
1050	0.42936	0.46886
1051	0.42939	0.46896
1052	0.42943	0.46908
1053	0.42947	0.46919
1054	0.4295	0.4693
1055	0.42951	0.46938
1056	0.42952	0.46946
1057	0.42951	0.46953
1058	0.42951	0.46961
1059	0.42952	0.46969
1060	0.42954	0.46979
1061	0.42955	0.46988
1062	0.42955	0.46995
1063	0.4295	0.47005
1064	0.42948	0.4701
1065	0.42946	0.47016
1066	0.42945	0.47022
1067	0.42944	0.47028
1068	0.42939	0.47039
1069	0.42937	0.47043
1070	0.42934	0.47048
1071	0.42931	0.47053
1072	0.42929	0.47058
1073	0.42926	0.47062
1074	0.42922	0.47066
1075	0.42917	0.47069
1076	0.42911	0.4707
1077	0.42906	0.47072
1078	0.42899	0.4708
1079	0.42896	0.47084
1080	0.42892	0.47087
1081	0.42885	0.47088
1082	0.42877	0.47087
1083	0.42865	0.4709
1084	0.42857	0.47089
1085	0.4285	0.47089
1086	0.42844	0.4709
1087	0.42837	0.47091
1088	0.42826	0.47095
1089	0.42817	0.47093
1090	0.42807	0.4709
1091	0.42797	0.47087
1092	0.42789	0.47087
1093	0.42779	0.47092
1094	0.42771	0.47091
1095	0.42761	0.47088
1096	0.42749	0.47083
1097	0.42734	0.47075
1098	0.42717	0.47073
1099	0.42708	0.47071
1100	0.42701	0.47071
1101	0.42692	0.4707
1102	0.42679	0.47064
1103	0.42663	0.47063
1104	0.42654	0.47061
1105	0.42646	0.4706
1106	0.42636	0.47057
1107	0.42622	0.4705
1108	0.42605	0.47048
1109	0.42594	0.47044
1110	0.42585	0.47043
1111	0.42574	0.47039
1112	0.42559	0.47031
1113	0.42543	0.4703
1114	0.42538	0.47032
1115	0.42536	0.47038
1116	0.4253	0.47039
1117	0.42516	0.47032
1118	0.42497	0.47027
1119	0.42483	0.47021
1120	0.42471	0.47016
1121	0.42455	0.47008
1122	0.42434	0.46993
1123	0.42414	0.4698
1124	0.424	0.46973
1125	0.42385	0.46965
1126	0.42362	0.46949
1127	0.42326	0.4692
1128	0.42285	0.46892
1129	0.42256	0.46869
1130	0.42226	0.46846
1131	0.42185	0.46811
1132	0.42124	0.46755
1133	0.42055	0.46692
1134	0.41993	0.46634
1135	0.41936	0.46583
1136	0.41882	0.46534
1137	0.41825	0.46484
1138	0.41754	0.46425
1139	0.41662	0.46336
1140	0.41544	0.46221
1141	0.41429	0.4611
1142	0.41345	0.46029
1143	0.41269	0.45965
1144	0.41177	0.45878
1145	0.4105	0.45753
1146	0.40922	0.45628
1147	0.4083	0.4554
1148	0.40764	0.45478
1149	0.40706	0.45425
1150	0.4064	0.45364
1151	0.40565	0.45294
1152	0.40487	0.4522
1153	0.40408	0.45153
1154	0.40344	0.45093
1155	0.40298	0.45053
1156	0.40268	0.45029
1157	0.40245	0.45013
1158	0.4022	0.44994
1159	0.40194	0.44975
1160	0.40169	0.44956
1161	0.40141	0.44935
1162	0.40118	0.44918
1163	0.40104	0.44918
1164	0.40096	0.44918
1165	0.40091	0.4492
1166	0.40082	0.44918
1167	0.40072	0.44916
1168	0.40065	0.44916
1169	0.4006	0.44918
1170	0.40055	0.4492
1171	0.40038	0.44911
1172	0.40013	0.44892
1173	0.3999	0.44876
1174	0.39983	0.44876
1175	0.39985	0.44885
1176	0.39989	0.44897
1177	0.39983	0.44899
1178	0.39974	0.44897
1179	0.39964	0.44894
1180	0.39955	0.44892
1181	0.39948	0.44892
1182	0.39938	0.4489
1183	0.39924	0.4489
1184	0.39912	0.44885
1185	0.399	0.4488
1186	0.39893	0.4488
1187	0.39886	0.4488
1188	0.39878	0.4488
1189	0.39869	0.44878
1190	0.39862	0.44878
1191	0.39852	0.44876
1192	0.39845	0.44876
1193	0.39835	0.44874
1194	0.39828	0.44874
1195	0.39819	0.44871
1196	0.39811	0.44872
1197	0.39806	0.44874
1198	0.39803	0.44879
1199	0.3981	0.44893
1200	0.39822	0.44914
1201	0.39833	0.44932
1202	0.39828	0.44935
1203	0.39816	0.4493
1204	0.39809	0.4493
1205	0.3981	0.44939
1206	0.39821	0.44958
1207	0.39829	0.44974
1208	0.39831	0.44984
1209	0.39828	0.44988
1210	0.39827	0.44995
1211	0.39835	0.45012
1212	0.39844	0.45028
1213	0.3985	0.45042
1214	0.39847	0.45047
1215	0.39844	0.45051
1216	0.39848	0.45063
1217	0.3986	0.45084
1218	0.39875	0.45115
1219	0.3989	0.45138
1220	0.39891	0.45147
1221	0.39888	0.45152
1222	0.39888	0.45159
1223	0.39891	0.45171
1224	0.399	0.45187
1225	0.39908	0.45204
1226	0.39907	0.45211
1227	0.39906	0.45218
1228	0.39906	0.45225
1229	0.3991	0.45236
1230	0.39918	0.45253
1231	0.39926	0.45269
1232	0.39932	0.45283
1233	0.39935	0.45302
1234	0.39943	0.45319
1235	0.39952	0.45335
1236	0.3996	0.45351
1237	0.39964	0.45363
1238	0.39963	0.4537
1239	0.3996	0.45375
1240	0.39962	0.45384
1241	0.39965	0.45396
1242	0.39971	0.4541
1243	0.39982	0.45429
1244	0.39988	0.45443
1245	0.39996	0.4546
1246	0.4	0.45471
1247	0.40006	0.45485
1248	0.4001	0.45497
1249	0.40013	0.45509
1250	0.40019	0.45523
1251	0.40028	0.4554
1252	0.40034	0.45554
1253	0.40037	0.45573
1254	0.40038	0.45582
1255	0.40035	0.45587
1256	0.40032	0.45592
1257	0.40029	0.45596
1258	0.40029	0.45603
1259	0.4003	0.45613
1260	0.40036	0.45627
1261	0.40044	0.45644
1262	0.4005	0.45658
1263	0.4005	0.45665
1264	0.40049	0.45672
1265	0.40046	0.45677
1266	0.40045	0.45684
1267	0.40044	0.45691
1268	0.40041	0.45703
1269	0.4004	0.4571
1270	0.40035	0.45712
1271	0.40025	0.4571
1272	0.40013	0.45705
1273	0.39997	0.45696
1274	0.3998	0.45686
1275	0.39966	0.45679
1276	0.39957	0.45677
1277	0.39949	0.45677
1278	0.39942	0.45677
1279	0.3993	0.45673
1280	0.39914	0.45663
1281	0.39893	0.45649
1282	0.39872	0.45635
1283	0.39844	0.45622
1284	0.39821	0.45605
1285	0.398	0.45591
1286	0.39784	0.45582
1287	0.39771	0.45576
1288	0.39754	0.45567
1289	0.39736	0.45555
1290	0.39715	0.45541
1291	0.3969	0.45523
1292	0.39665	0.45504
1293	0.39638	0.45483
1294	0.39608	0.4546
1295	0.39577	0.45434
1296	0.3954	0.45404
1297	0.39502	0.45371
1298	0.39468	0.45343
1299	0.39436	0.45318
1300	0.39405	0.45292
1301	0.39373	0.45267
1302	0.39337	0.45236
1303	0.39292	0.45197
1304	0.39241	0.45151
1305	0.39186	0.451
1306	0.39131	0.4505
1307	0.39074	0.44997
1308	0.39019	0.44947
1309	0.38969	0.44902
1310	0.3892	0.44859
1311	0.38868	0.44811
1312	0.38812	0.44759
1313	0.38745	0.44696
1314	0.38674	0.44629
1315	0.38608	0.44567
1316	0.38544	0.44507
1317	0.38484	0.44451
1318	0.38415	0.44394
1319	0.38343	0.44326
1320	0.38257	0.44242
1321	0.38169	0.44156
1322	0.38086	0.44076
1323	0.38017	0.4401
1324	0.3795	0.43947
1325	0.37879	0.4388
1326	0.37795	0.43798
1327	0.37688	0.43692
1328	0.37574	0.43579
1329	0.3747	0.43476
1330	0.37387	0.43395
1331	0.37316	0.43327
1332	0.37243	0.43257
1333	0.3715	0.43167
1334	0.37033	0.43049
1335	0.36904	0.4292
1336	0.36782	0.42797
1337	0.36682	0.42698
1338	0.36599	0.42618
1339	0.36528	0.42549
1340	0.36457	0.42481
1341	0.36382	0.42409
1342	0.36298	0.42327
1343	0.36202	0.42232
1344	0.36085	0.42114
1345	0.35948	0.41976
1346	0.35808	0.41834
1347	0.35685	0.4171
1348	0.35591	0.41616
1349	0.35522	0.4155
1350	0.35435	0.41465
1351	0.35355	0.41387
1352	0.35256	0.41289
1353	0.35171	0.41206
1354	0.35078	0.41113
1355	0.35006	0.41044
1356	0.34903	0.4094
1357	0.34826	0.40865
1358	0.34721	0.40761
1359	0.34631	0.40671
1360	0.34532	0.40572
1361	0.34436	0.40477
1362	0.34343	0.40384
1363	0.34217	0.40256
1364	0.34114	0.40153
1365	0.34008	0.40046
1366	0.33866	0.39901
1367	0.33756	0.39789
1368	0.33595	0.39624
1369	0.33444	0.39469
1370	0.33293	0.39312
1371	0.33096	0.39108
1372	0.32884	0.38886
1373	0.32701	0.38703
1374	0.32428	0.38414
1375	0.32126	0.38094
1376	0.31858	0.37811
1377	0.31517	0.37448
1378	0.3115	0.37056
1379	0.30724	0.36599
1380	0.30378	0.36229
1381	0.29897	0.3571
1382	0.29416	0.35191
1383	0.28897	0.34628
1384	0.28474	0.3417
1385	0.27894	0.33538
1386	0.27332	0.32924
1387	0.26754	0.32291
1388	0.26109	0.31588
1389	0.2563	0.31061
1390	0.24977	0.30338
1391	0.2437	0.29664
1392	0.23756	0.28979
1393	0.23175	0.28329
1394	0.22527	0.27601
1395	0.22058	0.27074
1396	0.21505	0.26449
1397	0.20896	0.25756
1398	0.20356	0.25141
1399	0.19845	0.24555
1400	0.19352	0.23989
1401	0.18885	0.2345
1402	0.18395	0.22882
1403	0.17972	0.22395
1404	0.17587	0.21946
1405	0.17283	0.21592
1406	0.16924	0.21171
1407	0.16593	0.2078
1408	0.16274	0.20408
1409	0.15954	0.20029
1410	0.15668	0.19689
1411	0.15417	0.1939
1412	0.15172	0.19097
1413	0.14949	0.18836
1414	0.14732	0.18575
1415	0.14531	0.18334
1416	0.14343	0.18107
1417	0.1417	0.17899
1418	0.13999	0.17697
1419	0.13844	0.1751
1420	0.13707	0.17345
1421	0.13572	0.17182
1422	0.13443	0.17025
1423	0.13319	0.1688
1424	0.13206	0.16742
1425	0.13075	0.16583
1426	0.12976	0.16463
1427	0.12887	0.16355
1428	0.12804	0.1626
1429	0.12728	0.16169
1430	0.12646	0.16069
1431	0.1258	0.15989
1432	0.12506	0.15906
1433	0.12456	0.15846
1434	0.12385	0.15765
1435	0.12333	0.15704
1436	0.12286	0.15649
1437	0.12237	0.1559
1438	0.12194	0.15546
1439	0.12164	0.15511
1440	0.12131	0.15474
1441	0.12102	0.15441
1442	0.1208	0.15422
1443	0.12062	0.15403
1444	0.12043	0.15389
1445	0.12033	0.15381
1446	0.1202	0.15369
1447	0.12011	0.15362
1448	0.12005	0.15363
1449	0.12003	0.15365
1450	0.12002	0.15368
1451	0.12007	0.1538
1452	0.12009	0.15392
1453	0.12018	0.15409
1454	0.12027	0.15429
1455	0.12043	0.15455
1456	0.12059	0.15485
1457	0.12076	0.15511
1458	0.12101	0.15554
1459	0.12125	0.1559
1460	0.12148	0.15629
1461	0.12196	0.15696
1462	0.12233	0.15753
1463	0.12278	0.15816
1464	0.12347	0.15913
1465	0.1241	0.15999
1466	0.12469	0.16085
1467	0.12562	0.16209
1468	0.12634	0.16311
1469	0.1271	0.16413
1470	0.12812	0.16553
1471	0.12893	0.16662
1472	0.12975	0.16776
1473	0.13092	0.1693
1474	0.13175	0.17046
1475	0.13307	0.17218
1476	0.13404	0.17351
1477	0.13506	0.17486
1478	0.13622	0.17642
1479	0.13724	0.17776
1480	0.13854	0.1795
1481	0.13953	0.18085
1482	0.14071	0.18238
1483	0.14172	0.18376
1484	0.14298	0.18539
1485	0.14403	0.1868
1486	0.14504	0.18817
1487	0.14644	0.18997
1488	0.14752	0.19143
1489	0.14901	0.19332
1490	0.15008	0.19476
1491	0.15155	0.19669
1492	0.15272	0.19819
1493	0.15414	0.20006
1494	0.1553	0.20154
1495	0.15686	0.20358
1496	0.1581	0.20522
1497	0.15963	0.20715
1498	0.16102	0.20897
1499	0.16228	0.21057
1500	0.16382	0.21256
1501	0.16494	0.21405
1502	0.16643	0.21592
1503	0.16775	0.21765
1504	0.16922	0.2195
1505	0.17077	0.22149
1506	0.17192	0.22301
1507	0.1734	0.22486
1508	0.17447	0.22627
1509	0.17604	0.22823
1510	0.17751	0.23012
1511	0.17887	0.23188
1512	0.18037	0.23381
1513	0.18147	0.23519
1514	0.18301	0.23717
